122,2,2,2,"1 PLB","YRO","NW","C31",,19,2.00000,,,,"20230901","20240630",0.00880,,,"D12",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
126,1,1,1,"1 PLB","NVD","KL","D12",,19,1.00000,,,,"20230901","20240630",0.00440,,,"D12",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
128,1,1,1,"1 PLV1","HVG","EN","D14",,16,1.00000,,,,"20230901","20240630",0.00440,,,"D14",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
130,3,3,3,"1 PLV1","ATR","FR","D14",,16,3.00000,,,,"20230901","20240630",0.01320,,,"D14",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
142,4,4,4,"1 PLV1","DVO","NE","D14",,16,4.00000,,,,"20230901","20240630",0.01760,,,"D14",,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,0,
144,4,4,4,"1 PLV1","ASA","WI","D14",,16,4.00000,,,,"20230901","20240630",0.01760,,,"D14",,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,0,
146,1,1,1,"1 PLV1","RVE","MO","E13",,16,1.00000,,,,"20230901","20240630",0.00440,,,"D14",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
148,1,1,1,"1 PLV1","MDJ","BE","A35",,16,1.00000,,,,"20230901","20240630",0.00440,,,"D14",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
150,2,2,2,"1 PLV1","ABE","TE","D13",,16,2.00000,,,,"20230901","20240630",0.00880,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
152,2,2,2,"1 PLV1","YRO","NW","C31",,16,2.00000,,,,"20230901","20240630",0.00880,,,"D14",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
154,2,2,2,"1 PLV1","LSM","AA","D23",,16,2.00000,,,,"20230901","20240630",0.00880,,,"D14",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
156,1,1,1,"1 PLV1","ASA","KL","D14",,16,1.00000,,,,"20230901","20240630",0.00440,,,"D14",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
158,1,1,1,"1 PLD","HVG","EN","D15",,20,1.00000,,,,"20230901","20240630",0.00440,,,"D15",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
160,3,3,3,"1 PLD","CTR","FR","D15",,20,3.00000,,,,"20230901","20240630",0.01320,,,"D15",,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,0,
164,2,2,2,"1 PLD","GBA","GO","D15",,20,2.00000,,,,"20230901","20240630",0.00880,,,"D15",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
170,2,2,2,"1 PLD","MTO","MS","D15",,20,2.00000,,,,"20230901","20240630",0.00880,,,"D15",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,0,
172,5,5,5,"1 PLD","LCL","NE","D15",,20,5.00000,,,,"20230901","20240630",0.02200,,,"D15",,,,"aBn",,,,0,1,,,,,0,0,,,,,500000,5.00000,,,,,0,
176,1,1,1,"1 PLD","RVE","MO","E13",,20,1.00000,,,,"20230901","20240630",0.00440,,,"D15",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
178,1,1,1,"1 PLD","MDJ","BE","A35",,20,1.00000,,,,"20230901","20240630",0.00440,,,"D15",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,0,
